ANNEE;EDITION RENCONTRES TRANS MUSICALES ;ARTISTES;NOM SPECTACLE OU SOIREE;1ER PROJET ATM;1ERE DATE;1ERE SALLE;1ERE VILLE;2EME PROJET;2EME DATE;2EME SALLE;2EME VILLE;3EME PROJET;3EME DATE;3EME SALLE;3EME VILLE;4EME PROJET;4EME DATE;4EME SALLE;4EME VILLE;5EME PROJET;5EME DATE;5EME SALLE;5EME VILLE;ORIGINES PAYS 1;ORIGINES PAYS 2;ORIGINES PAYS 3;ORIGINES PAYS 4;ORIGINES VILLE 1;ORIGINES VILLE 2;ORIGINES VILLE 3;ORIGINES VILLE 4;ANNEE  DE FORMATION;1ère SORTIE DISCOGRAPHIQUE;;;;;;
2006;28èmes Rencontres Trans Musicales de Rennes;Viva Voce;;;07/12/2006;Parc des Expositions - Hall 3;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Portland;;;;1998;1998;;;;;;
2006;28èmes Rencontres Trans Musicales de Rennes;Wanted Posse;Transendanse;Danse Hip-Hop;07/12/2006;Le Grand Logis;Bruz;Danse Hip-Hop;08/12/2006;Le Grand Logis;Bruz;;;;;;;;;;;;;France;;;;Lognes aux Segrais;;;;1988;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Birdy Nam Nam;;;10/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Boogaloo - Lotari and more;;;08/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;2003;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Boogie Balagan;;;08/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Israël;Palestine;France;;;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Champion;;;09/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Canada;;;;MontrÈal;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Clap Your Hands Say Yeah!;;;10/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;2005;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Coldcut;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1986;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Dajla;;TournÈe des Trans;25/11/2005;Le Vauban;Brest;TournÈe des Trans;30/11/2005;Ubu;Rennes;KalÈidoscope;02/12/2005;L'Omnibus;Saint-Malo;;09/12/2005;Village;Rennes;;;;;France;;;;;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Damien;;;07/12/2005;Aire Libre;Saint-Jacques-de-la-Lande;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Datarock;;;09/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Norvège;;;;Bergen;;;;;2000;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;David Walters;;;09/12/2005;Aire Libre;Saint-Jacques-de-la-Lande;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Desert Rebel;;;08/12/2005;Parc des Expositions - Hall 5;Bruz;ConfÈrence-Concert du Jeu de l'ouïe;09/12/2005;La CitÈ;Rennes;;;;;;;;;;;;;Niger;France;;;;;;;;2005;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;DJ Azaxx;;;09/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;1995;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;DJ Big Buddha;;;08/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;DJ Cook;;;09/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;DJ Marky feat. Dynamite MC;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;BrÈsil;;;;São Paulo;;;;;1998;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;DJ Morpheus;;;09/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Belgique;;;;;;;;;1994;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;DJ Prosper;;;08/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;1996;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Rub'n'tug;;;08/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;DJ Zebra;;;08/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;1993;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Dring Toy;;TournÈe des Trans;10/11/2005;Le VIP;Saint-Nazaire;TournÈe des Trans;25/11/2005;Le Vauban;Brest;TournÈe des Trans;02/12/2005;Run Ar Puns;Châteaulin;;10/12/2005;Village;Rennes;;;;;France ;;;;Rennes;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Duels;;;09/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Leeds;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Duplexx aka.. Edan & Insight with guest Dagha;;;10/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;;;;;;;;;;2005;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Dwight Trible & The Life Force Trio;;;09/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Los Angeles;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;El Pres!dente;;;08/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;2005;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Engineers;;;09/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;2003;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Erol Alkan;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1990;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Fatale;;TournÈe des Trans;11/11/2005;Le Thy'roir;Ploërmel ;TournÈe des Trans;30/11/2005;Ubu;Rennes;TournÈe des Trans;02/12/2005;Run Ar Puns;Châteaulin;;09/12/2005;Village;Rennes;;;;;France;;;;Paris;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Flore;;;10/12/2005;Village;Rennes;;;;;;;;;;;;;;;;;France;;;;Lyon;;;;;1998;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Gang Of Four;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Leeds;;;;;1978;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Hayseed Dixie;;;09/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Deer Lick Holler;;;;;2000;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Hip-J;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;1998;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Iz;;Les Trans dans les Prisons;07/12/2005;Centre PÈnitentiaire des Femmes;Rennes;;08/12/2005;Parc des Expositions - Hall 5;Bruz;ConfÈrence-Concert du Jeu de l'Ouïe;10/12/2005;La CitÈ;Rennes;;;;;;;;;Chine;;;;;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Jackson And His Computer Band;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;1998;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Joakim;;;08/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;1999;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Juliette & The Licks;;;09/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Los Angeles;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Katerine;;CrÈation;07/12/2005;Aire Libre;Saint-Jacques-de-la-Lande;CrÈation;08/12/2005;Aire Libre ;Saint-Jacques-de-la-Lande;CrÈation;09/12/2005;Aire Libre ;Saint-Jacques-de-la-Lande;CrÈation;10/12/2005;Aire Libre ;Saint-Jacques-de-la-Lande;;;;;France;;;;;;;;;1991;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Kill The Young;;;09/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Manchester;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Kwal;;KalÈidoscope;20/11/2005;Salle municipale;Bazouges-la-PÈrouse;TournÈe des Trans;24/11/2005;L'Olympic;Nantes;TournÈe des Trans;26/11/2005;Le Manège;Lorient;Les Trans dans les Prisons;06/12/2005;Maison d'Arrêt des Hommes ;Rennes;;10/12/2005;Village;Rennes;France;;;;Angers;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Mattafix;;;09/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Messer Chups & Lydia Kavina;;ConfÈrence-Concert du Jeu de l'Ouïe;08/12/2005;La CitÈ;Rennes;;10/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;Russie;;;;;;;;;1998;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Missill;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;1999;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Montgomery;;TournÈe des Trans;03/11/2005;ThÈâtre de Cornouailles;Quimper;TournÈe des Trans;12/11/2005;La Passerelle;Saint-Brieuc;KalÈidoscope;17/11/2005;Espace Bel-Air;Saint-Aubin-Du-Cormier;TournÈe des Trans;22/11/2005;Le Chabada;Angers;;08/12/2005;Village;Rennes;France ;;;;Rennes;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;MV Bill;;;08/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;BrÈsil;;;;Rio de Janeiro;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Nervous Cabaret;;;08/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;2003;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Olli & The Bollywood Orchestra feat. DJ Swami, Amar, Supreet Suri;;;08/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;France;;;;;;;;;2003;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Pat Panik Meets Netik;;;10/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Plan B;;;10/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Platinum Pied Pipers;;;10/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Detroit;;;;;2000;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Primal Scream;;;09/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Glasgow;;;;;1982;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Pure Reason Revolution;;;10/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;2003;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Rob Sonic;;;10/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;2001;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Rubin Steiner & The Magical Black Shoes Orchestra;;;10/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;Tours;;;;;1998;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Rufus Harley;;;09/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Philadelphie;;;;;1963;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Saadet Türköz;;ConfÈrence-concert du Jeu de l'ouïe;08/12/2005;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Turquie;;;;;;;;;1981;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Sa-ra Creative Partners;;;09/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Shout Out Louds;;;08/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Suède;;;;Stockholm;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Shukar Collective;;;08/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Roumanie;;;;;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Skim & Tone;;;10/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;"Soil & ""Pimp"" Sessions";;;08/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Japon;;;;;;;;;2001;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Strup X;;TournÈe des Trans;03/11/2005;ThÈâtre de Cornouailles;Quimper;TournÈe des Trans;10/11/2005;Le VIP;Saint-Nazaire;KalÈidoscope;20/11/2005;Salle municipale;Bazouges-la-PÈrouse;;08/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;France ;;;;Rennes;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Superthriller;;;10/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;2003;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Teyss;;;08/12/2005;Aire Libre;Saint-Jacques-de-la-Lande;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;The Binary Folks;;TournÈe des Trans;11/11/2005;Le Thy'roir;Ploërmel ;TournÈe des Trans;18/11/2005;Le 6 par 4;Entrammes;TournÈe des Trans;22/11/2005;Le Chabada;Angers;;08/12/2005;Village;Rennes;;;;;France;;;;;;;;;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;The Brian Jonestown Massacre;;;09/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;San Francisco;;;;;1990;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;The French Cowboy & The German Dudes;;;10/12/2005;Aire Libre;Saint-Jacques-de-la-Lande;;;;;;;;;;;;;;;;;France;;;;Nantes;;;;;2006;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;The Fugees;;;08/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;1993;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;The Mitchell Brothers;;;10/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;The Undertones;;;09/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Derry;;;;;1975;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Tiga;;;10/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Canada;;;;MontrÈal;;;;1980's;;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Tom Violence;;TournÈe des Trans;12/11/2005;La Passerelle;Saint-Brieuc;TournÈe des Trans;19/11/2005;Le Coatelan;Morlaix ;TournÈe des Trans;26/11/2009;Le Manège;Lorient;;08/12/2005;Village;Rennes;;;;;France ;;;;Rennes;;;;;1995;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Treva Whateva;;;09/12/2005;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;1997;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Wax Tailor;;KalÈidoscope;20/11/2005;Salle municipale;Bazouges-la-PÈrouse;KalÈidoscope;02/12/2005;L'Omnibus;Saint-Malo;;10/12/2005;Village;Rennes;;;;;;;;;France;;;;Vernon;;;;;2002;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Who Made Who;;;10/12/2005;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Danemark;;;;;;;;;2004;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Winston MC Anuff & The Bazbaz Orchestra;;;08/12/2005;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Jamaïque;;;;;;;;;1977;;;;;;
2005;27èmes Rencontres Trans Musicales de Rennes;Yosh;;TournÈe des Trans;18/11/2005;Le 6 Par 4;Entrammes;TournÈe des Trans;19/11/2005;Le Coatelan;Morlaix ;TournÈe des Trans;24/11/2005;L'Olympic;Nantes;;09/12/2005;Village;Rennes;;;;;France;;;;Toulouse;;;;;2004;;;;;;
2005;Trans en Chine;Big Buddha;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;18/06/2005;Lounge du Tango;PÈkin;19/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;France;;;;Marseille;;;;;;;;;;;
2005;Trans en Chine;Bikini Machine;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;2002;;;;;;
2005;Trans en Chine;Bobby Hardcore Liberace;;Les Trans à l'Export;19/06/2005;Hall du Tango;PÈkin;;18/06/2005;Lounge du Tango;PÈkin;;;;;;;;;;;;;France;;;;Paris;;;;1999;2003;;;;;;
2005;Trans en Chine;Danyel Waro;;Les Trans à l'Export;19/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;France (RÈunion);;;;;;;;1975;1995;;;;;;
2005;Trans en Chine;Denez Prigent;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;France;;;;Bretagne;;;;;1994;;;;;;
2005;Trans en Chine;Digicay;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;18/06/2005;Lounge du Tango;PÈkin;19/06/2005;Hall du Tango;PÈkin;;;;;;;;;;France ;;;;Rennes;;;;;2001;;;;;;
2005;Trans en Chine;DJ Morpheus;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;18/06/2005;Hall du Tango;PÈkin;18/06/2005;Lounge du Tango;PÈkin;;;;;;;;;;Belgique;;;;;;;;1981;1994;;;;;;
2005;Trans en Chine;Gotan Project;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;France;;;;;;;;1999;2000;;;;;;
2005;Trans en Chine;Iz;;Les Trans à l'Export;19/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;Chine;;;;PÈkin;;;;2002;2003;;;;;;
2005;Trans en Chine;Missill;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;18/06/2005;Hall du Tango;PÈkin;18/06/2005;Lounge du Tango;PÈkin;;;;;;;;;;France;;;;Paris;;;;1999;2005;;;;;;
2005;Trans en Chine;Pat Panik meets Netik;;Les Trans à l'Export;18/06/2005;Hall du Tango;PÈkin;;19/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;France ;;;;Rennes;;;;;2004;;;;;;
2005;Trans en Chine;St Germain;;Les Trans à l'Export;19/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;France;;;;;;;;1993;1993;;;;;;
2005;Trans en Chine;Wang Leï;;Les Trans à l'Export;18/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;Chine;;;;;;;;;2004;;;;;;
2005;Trans en Chine;X Makeena;;Les Trans à l'Export;19/06/2005;Chaoyang Park;PÈkin;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;2002;2004;;;;;;
2005;Trans en Norvège;Gomm;;Les Trans à l'Export;11/02/2005;;Oslo;;;;;;;;;;;;;;;;;France;;;;Lille;;;;1998;2000;;;;;;
2005;Trans en Norvège;Sonic Machine;;Les Trans à l'Export;11/02/2005;;Oslo;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1979;1985;;;;;;
2005;Trans en Norvège;X Makeena;;Les Trans à l'Export;11/02/2005;;Oslo;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;2002;2004;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Beastie Boys;;;03/12/2004;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;1981;1982;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Bjørn Berge;;;02/12/2004;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Norvège;;;;;;;;;1994;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Border Crossing;;;04/12/2004;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;2003;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Carbon/Silicon;;;02/12/2004;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;2002;2003;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Dizzee Rascal;;;02/12/2004;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;2000;2002;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Aï;;;04/12/2004;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1997;2004;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Azaxx;;;03/12/2004;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;2002;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Cook;;;02/12/2004;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;1989;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Marrrtin All Stars;;;04/12/2004;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;1998;2002;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Mo;;;03/12/2004;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Mali;;;;;;;;;2005;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Morpheus;;;04/12/2004;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;Israël;;;;Tel Aviv;;;;1981;1994;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Netik;;TournÈe des Trans;27/11/2004;Run Ar Puns;Châteaulin;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;1997;2004;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Netik & DJ Troubl';;;03/12/2004;Parc des Expositions - Hall 9;Bruz;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;1997;2004;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;DJ Zebra;;;02/12/2004;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1990;1993;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Dominic Sonic & DJ Aï;;TournÈe des Trans;24/11/2004;Ubu;Rennes;ConfÈrence-Concert du Jeu de l'Ouïe;03/12/2004;Antipode;Rennes;;04/12/2004;Parc des Expositions - Hall 4;;;;;;;;;;France;;;;Paris;;;;1979;1985;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Evil 9 feat. Juice Aleem & Toastie Taylor;;;04/12/2004;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Brighton;;;;;1998;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Goldie Lookin' Chain;;;04/12/2004;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Newport;;;;;2001;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Gomm;;;02/12/2004;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;Lille;;;;;1998;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Hip Drop;;TournÈe des Trans;16/11/2004;Le Chabada;Angers;TournÈe des Trans;18/11/2004;Le Manège;Lorient;;03/12/2004;Village;Rennes;;;;;;;;;France ;;;;Rennes;;;;;2000;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Hot Chip;;;02/12/2004;Parc des Expositions - Hall 5;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;2000;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Hushpuppies;;;02/12/2004;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;France;;;;Perpignan;;;;;2002;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Hutchinson;;TournÈe des Trans;24/11/2004;Ubu;Rennes;TournÈe des Trans;25/11/2004;L'Olympic;Nantes;KalÈidoscope;26/11/2004;L'Omnibus;Saint-Malo;;02/12/2004;Village;Rennes;;;;;France;;;;Nantes;;;;;;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Il Etait Une Fois A L'Ouest;;TournÈe des Trans;24/11/2004;Ubu;Rennes;ConfÈrence-Concert du Jeu de l'ouïe;02/12/2004;Antipode;Rennes;Hip Hop en Trans;28/11/2004;Salle municipale;Bazouges-la-PÈrouse;;04/12/2004;Village;Rennes;;;;;France ;;;;Rennes;;;;;2004;;;;;;
2004;26èmes Rencontres Trans Musicales de Rennes;Itäväylä;;;04/12/2004;Parc des Expositions - Hall 4;Bruz;;;;;;;;;;;;;;;;;Finlande;;;;;;;;;;;;;;;
